0	0.7104263544927218	0.20454338682436782	25.251547037432587	6
1	0.275835765452256	0.12213420607099958	247.12617809069496	47
2	0.4382608421219327	0.10449867870914328	629.5081429873412	105
3	0.3469048611282374	0.12047832011850693	1051.2060178634881	147
4	0.3187084449541932	0.13337616892062393	1548.0939761534942	193
5	0.27076790141673207	0.11215791630562401	1757.5602176221732	210
6	0.3033242313080072	0.12641719285300934	1630.290760157247	209
7	0.3071451566724725	0.12705445816385855	1531.2707072497255	196
8	0.29576575012755113	0.1321799533588317	1298.7846906048512	174
9	0.26586599171799147	0.1377090687724961	954.5573972231755	139
10	0.25906199851954587	0.1355749544353388	701.8194936218152	107
11	0.25062505992065637	0.1412445372520752	569.5338865068854	90
12	0.2591931176198806	0.14561037514302738	378.9157194125709	65
13	0.22450774633698056	0.11723360201330608	299.19401456293804	52
14	0.2234918678753886	0.134797515052384	211.78750316477704	43
15	0.21229113409272354	0.18130817202751678	147.2816467121143	28
16	0.21153752929152453	0.13226060768075276	84.5244546291226	18
17	0.23863980681057062	0.19863720572858912	84.79611134732457	20
18	0.2480934032589024	0.16709153340391933	43.74769065687802	11
19	0.20044573910162614	0.22752025386791494	41.405726330908706	10
20	0.22921754928957883	0.2553840721724005	32.54806869062658	8
21	0.059611562524609	0.22655164202870215	6.701547472135707	2
22	0.0	0.0	3.709090909090909	1
23	0.09138471941350063	0.0624403464134261	7.742374727668846	2
